ISIN,date,face_value,security_group,industry,instrument,market_lot,name_of_company,paid_up_value,security_code,security_id,security_name,series,symbol,nse,bse,trading_location
INE00MX07062,0,1000000,F , ,Debentures and Bonds,0,0,0,959688,1135SM23,Svatantra Microfin Pvt Ltd,0,0,0,1,India
INE124N07432,0,1000000,F , ,Debentures and Bonds,0,0,0,959689,975EKFL21,Ess Kay Fincorp Ltd,0,0,0,1,India
INE029A08065,0,1000000,F , ,Debentures and Bonds,0,0,0,959690,611BPCL25,Bharat Petroleum Corpn Ltd,0,0,0,1,India
INE180C07080,0,1000000,F , ,Debentures and Bonds,0,0,0,959691,88CGCL23,Capri Global Capital Ltd,0,0,0,1,India
INE821I07052,0,1000000,F , ,Debentures and Bonds,0,0,0,959692,955IIDL25A,IRB Infrastructure Developers Ltd,0,0,0,1,India
INE235P07AB7,0,1000000,F , ,Debentures and Bonds,0,0,0,959693,LTID7JULY20,L&T Infra Debt Fund Ltd,0,0,0,1,India
INE575U07026,0,1000000,F , ,Debentures and Bonds,0,0,0,959694,99CHFL23,Centrum Housing Finance Ltd,0,0,0,1,India
INE128S07457,0,1000000,F , ,Debentures and Bonds,0,0,0,959695,11FSBFL23A,Five-Star Business Finance Ltd,0,0,0,1,India
INE804IA7287,0,1000000,F , ,Debentures and Bonds,0,0,0,959696,975EFL23B,ECL Finance Ltd,0,0,0,1,India
INE804IA7311,0,1000000,F , ,Debentures and Bonds,0,0,0,959697,89EFL21,ECL Finance Ltd,0,0,0,1,India
INE020B08CY9,0,1000000,F , ,Debentures and Bonds,0,0,0,959698,536RECL23,REC Ltd,0,0,0,1,India
INE124N07440,0,1000000,F , ,Debentures and Bonds,0,0,0,959699,11EKFL23C,Ess Kay Fincorp Ltd,0,0,0,1,India
INE774L07024,0,1000000,F , ,Debentures and Bonds,0,0,0,959700,11AFIGPL23,Ananya Finance For Inclusive Growth Pvt Ltd,0,0,0,1,India
INE244P07037,0,1000000,F , ,Debentures and Bonds,0,0,0,959701,17PED27,Parsvnath Estate Developers Pvt Ltd,0,0,0,1,India
INE551U07076,0,1000000,F , ,Debentures and Bonds,0,0,0,959702,1275SFIS23,Samunnati Financial Intermediation & Services Pvt Ltd,0,0,0,1,India
INE551U07084,0,1000000,F , ,Debentures and Bonds,0,0,0,959703,13SFIS23,Samunnati Financial Intermediation & Services Pvt Ltd,0,0,0,1,India
INE087P07147,0,1000000,F , ,Debentures and Bonds,0,0,0,959704,95AFS23,Avanse Financial Services Ltd,0,0,0,1,India
INE148I07JY0,0,1000000,F , ,Debentures and Bonds,0,0,0,959705,9IHFL22,INDIABULLS HOUSING FINANCE Ltd,0,0,0,1,India
INE414G07EV7,0,1000000,F , ,Debentures and Bonds,0,0,0,959706,83MFL22,MUTHOOT FINANCE Ltd,0,0,0,1,India
INE104W07062,0,1000000,F , ,Debentures and Bonds,0,0,0,959707,12KFL23,Kanakadurga Finance Ltd,0,0,0,1,India
INE128S07465,0,1000000,F , ,Debentures and Bonds,0,0,0,959708,975FSBFL22,Five-Star Business Finance Ltd,0,0,0,1,India
INE896L07728,0,1000000,F , ,Debentures and Bonds,0,0,0,959709,925ICFL23,IndoStar Capital Finance Ltd,0,0,0,1,India
INE691I07EP8,0,1000000,F , ,Debentures and Bonds,0,0,0,959710,LTIFC1JUL20,L&T Infrastructure Finance Company Ltd,0,0,0,1,India
INE090W07246,0,1000000,F , ,Debentures and Bonds,0,0,0,959711,128LFL23,Lendingkart Finance Ltd,0,0,0,1,India
INE053F07CQ9,0,1000000,F , ,Debentures and Bonds,0,0,0,959712,673IRFC35,Indian Railway Finance Corporation,0,0,0,1,India
INE244R07967,0,1000000,F , ,Debentures and Bonds,0,0,0,959713,1060CFSL23,Centrum Financial Services Ltd,0,0,0,1,India
INE443L07091,0,1000000,F , ,Debentures and Bonds,0,0,0,959714,11BML23C,BELSTAR MICROFINANCE Ltd,0,0,0,1,India
INE916Y07016,0,1000000,F , ,Debentures and Bonds,0,0,0,959715,12AFIL23,Akme Fintrade (India) Ltd,0,0,0,1,India
INE140R07108,0,1000000,F , ,Debentures and Bonds,0,0,0,959716,1104CIFC23,Chaitanya India Fin Credit Pvt Ltd,0,0,0,1,India
INE00V208058,0,1000000,F , ,Debentures and Bonds,0,0,0,959717,62JDFIP21,John Deere Financial India Pvt Ltd,0,0,0,1,India
INE00V208041,0,1000000,F , ,Debentures and Bonds,0,0,0,959718,64JDFI22,John Deere Financial India Pvt Ltd,0,0,0,1,India
INE967Q07031,0,1000000,F , ,Debentures and Bonds,0,0,0,959719,10SHDFC23A,Shubham Housing Development Finance Company,0,0,0,1,India
INE530L07376,0,1000000,F , ,Debentures and Bonds,0,0,0,959720,905EHFL22,Edelweiss Housing Finance Ltd,0,0,0,1,India
INE537P07562,0,1000000,F , ,Debentures and Bonds,0,0,0,959721,75IIL25,India Infradebt Ltd,0,0,0,1,India
INE274E07012,0,1000000,F , ,Debentures and Bonds,0,0,0,959722,11IHFL23,India Home Loan Ltd,0,0,0,1,India
INE741K07298,0,1000000,F , ,Debentures and Bonds,0,0,0,959723,1050CAGL23,CreditAccess Grameen Ltd,0,0,0,1,India
INE741K07280,0,1000000,F , ,Debentures and Bonds,0,0,0,959724,10CAGL23,CreditAccess Grameen Ltd,0,0,0,1,India
INE087P07154,0,1000000,F , ,Debentures and Bonds,0,0,0,959725,875AFSL22,Avanse Financial Services Ltd,0,0,0,1,India
INE055I07107,0,1000000,F , ,Debentures and Bonds,0,0,0,959726,875MHFL23,Magma Housing Finance Ltd,0,0,0,1,India
INE821I07060,0,1000000,F , ,Debentures and Bonds,0,0,0,959727,955IRB23,IRB Infrastructure Developers Ltd,0,0,0,1,India
INE833M07034,0,1000000,F , ,Debentures and Bonds,0,0,0,959728,18NREPL27,Neepa Real Estates Pvt Ltd,0,0,0,1,India
INE691I07EQ6,0,1000000,F , ,Debentures and Bonds,0,0,0,959729,76653LTIF22,L&T Infrastructure Finance Company Ltd,0,0,0,1,India
INE413U07129,0,100000,F , ,Debentures and Bonds,0,0,0,959730,115SML23B,Samasta Microfinance Ltd,0,0,0,1,India
INE0DFT07010,0,1000000,F , ,Debentures and Bonds,0,0,0,959731,18M3M27,M3M India Pvt Ltd,0,0,0,1,India
INE02VP07024,0,1000000,F , ,Debentures and Bonds,0,0,0,959732,11IKFHFL23,IKF Home Finance Ltd,0,0,0,1,India
INE248U07CV4,0,100000,F , ,Debentures and Bonds,0,0,0,959733,IIFL8JULY20,IIFL Wealth Finance Ltd,0,0,0,1,India
INE322J08024,0,1000000,F , ,Debentures and Bonds,0,0,0,959734,585BORL23,Bharat Oman Refineries Ltd,0,0,0,1,India
INE522D07BN7,0,1000000,F , ,Debentures and Bonds,0,0,0,959735,95MFL30,Manappuram Finance Ltd,0,0,0,1,India
INE522D07BM9,0,1000000,F , ,Debentures and Bonds,0,0,0,959736,875MFL22B,Manappuram Finance Ltd,0,0,0,1,India
INE146O07383,0,1000000,F , ,Debentures and Bonds,0,0,0,959737,83HLFL22,Hinduja Leyland Finance Ltd,0,0,0,1,India
INE363T07011,0,1000000,F , ,Debentures and Bonds,0,0,0,959738,12SFL23,Staragri Finance Ltd,0,0,0,1,India
INE516Y07162,0,1000000,F , ,Debentures and Bonds,0,0,0,959739,785PCHFL22,Piramal Capital & Housing Finance Ltd,0,0,0,1,India
INE448U07091,0,1000000,F , ,Debentures and Bonds,0,0,0,959740,10VFPL22,VERITAS FINANCE Pvt Ltd,0,0,0,1,India
INE104W07070,0,1000000,F , ,Debentures and Bonds,0,0,0,959741,12KFL23A,Kanakadurga Finance Ltd,0,0,0,1,India
INE741K07306,0,1000000,F , ,Debentures and Bonds,0,0,0,959742,1005CAGL23,CreditAccess Grameen Ltd,0,0,0,1,India
INE808K07147,0,1000000,F , ,Debentures and Bonds,0,0,0,959743,115AFSL23,AROHAN FINANCIAL SERVICES LTD,0,0,0,1,India
INE124N07457,0,1000000,F , ,Debentures and Bonds,0,0,0,959744,1090EKFL23,Ess Kay Fincorp Ltd,0,0,0,1,India
INE911L07030,0,1000000,F , ,Debentures and Bonds,0,0,0,959745,115MFIL23A,Mahaveer Finance India Ltd,0,0,0,1,India
INE850M07269,0,1000000,F , ,Debentures and Bonds,0,0,0,959746,104NACL23,Northern Arc Capital Ltd,0,0,0,1,India
INE604O07159,0,1000000,F , ,Debentures and Bonds,0,0,0,959747,9DFPL23,DMI Finance Pvt Ltd,0,0,0,1,India
INE950O07347,0,1000000,F , ,Debentures and Bonds,0,0,0,959748,69MRHFL22,Mahindra Rural Housing Finance Ltd,0,0,0,1,India
INE950O07354,0,1000000,F , ,Debentures and Bonds,0,0,0,959749,745MRHFL23,Mahindra Rural Housing Finance Ltd,0,0,0,1,India
INE950O07362,0,1000000,F , ,Debentures and Bonds,0,0,0,959750,775MRHFL25,Mahindra Rural Housing Finance Ltd,0,0,0,1,India
INE821I07078,0,1000000,F , ,Debentures and Bonds,0,0,0,959751,955IIDL23A,IRB Infrastructure Developers Ltd,0,0,0,1,India
INE00ZD07330,0,100000,F , ,Debentures and Bonds,0,0,0,959752,AFPL7JULY20,ABANS FINANCE Pvt Ltd,0,0,0,1,India
INE180C07106,0,1000000,F , ,Debentures and Bonds,0,0,0,959753,825CGCL22,Capri Global Capital Ltd,0,0,0,1,India
INE537P07570,0,1000000,F , ,Debentures and Bonds,0,0,0,959754,857IIL30,India Infradebt Ltd,0,0,0,1,India
INE522D07BO5,0,1000000,F , ,Debentures and Bonds,0,0,0,959755,MFL10JUL20,Manappuram Finance Ltd,0,0,0,1,India
INE028A08216,0,1000000,F , ,Debentures and Bonds,0,0,0,959756,825BOBPER,Bank Of Baroda,0,0,0,1,India
INE414G07EW5,0,1000000,F , ,Debentures and Bonds,0,0,0,959757,MFL9JUL20,MUTHOOT FINANCE Ltd,0,0,0,1,India
INE06WU07015,0,1000000,F , ,Debentures and Bonds,0,0,0,959758,115LIFC23,Laxmi India Finleasecap Pvt Ltd,0,0,0,1,India
INE420C07015,0,1000000,F , ,Debentures and Bonds,0,0,0,959759,105PDL23,PAISALO DIGITAL Ltd,0,0,0,1,India
INE178A08029,0,1000000,F , ,Debentures and Bonds,0,0,0,959760,578CPCL25,Chennai Petroleum Corporation Ltd,0,0,0,1,India
INE515Q07327,0,1000000,F , ,Debentures and Bonds,0,0,0,959761,116AFPL23,ANNAPURNA FINANCE Pvt Ltd,0,0,0,1,India
INE691I07ER4,0,1000000,F , ,Debentures and Bonds,0,0,0,959762,795LIFC25,L&T Infrastructure Finance Company Ltd,0,0,0,1,India
INE691I07ES2,0,1000000,F , ,Debentures and Bonds,0,0,0,959763,79LIFC24,L&T Infrastructure Finance Company Ltd,0,0,0,1,India
INE850M07277,0,1000000,F , ,Debentures and Bonds,0,0,0,959764,95NACL22,Northern Arc Capital Ltd,0,0,0,1,India
INE192U07061,0,10000000,F , ,Debentures and Bonds,0,0,0,959765,1050KFIL23,Kogta Financial (India) Ltd,0,0,0,1,India
INE360T07090,0,1000000,F , ,Debentures and Bonds,0,0,0,959766,94MHFL23,Manappuram Home Finance Ltd,0,0,0,1,India
INE252T07073,0,1000000,F , ,Debentures and Bonds,0,0,0,959767,9XFPL22,Xander Finance Pvt Ltd,0,0,0,1,India
INE180C07114,0,1000000,F , ,Debentures and Bonds,0,0,0,959768,88CGCL23A,Capri Global Capital Ltd,0,0,0,1,India
INE515Q07335,0,1000000,F , ,Debentures and Bonds,0,0,0,959769,10AFPL22,ANNAPURNA FINANCE Pvt Ltd,0,0,0,1,India
INE821I07086,0,1000000,F , ,Debentures and Bonds,0,0,0,959770,955IRB23A,IRB Infrastructure Developers Ltd,0,0,0,1,India
INE459T07157,0,1000000,F , ,Debentures and Bonds,0,0,0,959771,86VHFC22,Vastu Housing Finance Corporation Ltd,0,0,0,1,India
INE522D07BP2,0,1000000,F , ,Debentures and Bonds,0,0,0,959772,85MFL22A,Manappuram Finance Ltd,0,0,0,1,India
INE859C07063,0,1000000,F , ,Debentures and Bonds,0,0,0,959773,1025IKFFL23,IKF Finance Ltd,0,0,0,1,India
INE823G07201,0,1000000,F , ,Debentures and Bonds,0,0,0,959774,736JKCL24,JK CEMENT LTD,0,0,0,1,India
INE348L07043,0,1000000,F , ,Debentures and Bonds,0,0,0,959775,9MFSL22,MAS Financial Services Ltd,0,0,0,1,India
INE553U07023,0,200000,F , ,Debentures and Bonds,0,0,0,959776,18PIPL22,Platinum Infradevelopment Pvt Ltd,0,0,0,1,India
INE612U07043,0,1000000,F , ,Debentures and Bonds,0,0,0,959777,95EFL22,Electronica Finance Ltd,0,0,0,1,India
INE918K07GL5,0,100000,F , ,Debentures and Bonds,0,0,0,959778,EFIL22JUL20,Edelweiss Finance & Investments Ltd,0,0,0,1,India
INE808K07154,0,1000000,F , ,Debentures and Bonds,0,0,0,959779,105AFSL22,AROHAN FINANCIAL SERVICES LTD,0,0,0,1,India
INE691I08545,0,1000000,F , ,Debentures and Bonds,0,0,0,959780,815LIFL30,L&T Infrastructure Finance Company Ltd,0,0,0,1,India
INE01EQ07046,0,1000000,F , ,Debentures and Bonds,0,0,0,959781,775ACPL22,Adani Capital Pvt Ltd,0,0,0,1,India
INE891K07564,0,1000000,F , ,Debentures and Bonds,0,0,0,959782,615AFL23,Axis Finance Ltd,0,0,0,1,India
INE515Q07343,0,1000000,F , ,Debentures and Bonds,0,0,0,959783,1175AFPL23,ANNAPURNA FINANCE Pvt Ltd,0,0,0,1,India
INE005A11697,0,10000,F ,Banks,Debentures and Bonds,0,0,0,960523,ICMMB73,ICICI Bank Ltd,0,0,0,1,India
INE005A11085,0,5000,F ,Banks,Debentures and Bonds,0,0,0,960580,ICMMB80,ICICI Bank Ltd,0,0,0,1,India
INE005A11200,0,50000,F ,Banks,Debentures and Bonds,0,0,0,960590,ICMMB85,ICICI Bank Ltd,0,0,0,1,India
INE005A11440,0,50000,F ,Banks,Debentures and Bonds,0,0,0,960600,ICMMB90,ICICI Bank Ltd,0,0,0,1,India
INE005A11747,0,50000,F ,Banks,Debentures and Bonds,0,0,0,960615,ICMMB94,ICICI Bank Ltd,0,0,0,1,India
INE005A08AA6,0,5000,F ,Banks,Debentures and Bonds,0,0,0,960618,ICIPB53,ICICI Bank Ltd,0,0,0,1,India
INE005A11796,0,5000,F ,Banks,Debentures and Bonds,0,0,0,960633,ICCGB51,ICICI Bank Ltd,0,0,0,1,India
INE005A11846,0,5000,F ,Banks,Debentures and Bonds,0,0,0,960645,ICCGB53,ICICI Bank Ltd,0,0,0,1,India
INE005A11911,0,5000,F ,Banks,Debentures and Bonds,0,0,0,960659,ICCGB55,ICICI Bank Ltd,0,0,0,1,India
INE005A11960,0,40000,F ,Banks,Debentures and Bonds,0,0,0,960672,ICCGB57,ICICI Bank Ltd,0,0,0,1,India
INE005A11AC6,0,40000,F ,Banks,Debentures and Bonds,0,0,0,960684,ICCGB59,ICICI Bank Ltd,0,0,0,1,India
INE005A11AI3,0,40000,F ,Banks,Debentures and Bonds,0,0,0,960696,ICCGB61,ICICI Bank Ltd,0,0,0,1,India
INE005A11AO1,0,40000,F ,Banks,Debentures and Bonds,0,0,0,960711,ICCGB63,ICICI Bank Ltd,0,0,0,1,India
INE005A11AU8,0,40000,F ,Banks,Debentures and Bonds,0,0,0,960728,ICCGB65,ICICI Bank Ltd,0,0,0,1,India
INE005A11BA8,0,40000,F ,Banks,Debentures and Bonds,0,0,0,960752,ICCGB67,ICICI Bank Ltd,0,0,0,1,India
INE005A11BF7,0,40000,F ,Banks,Debentures and Bonds,0,0,0,960775,ICCGB69,ICICI Bank Ltd,0,0,0,1,India
INE005A11BK7,0,40000,F ,Banks,Debentures and Bonds,0,0,0,960788,ICCGB71,ICICI Bank Ltd,0,0,0,1,India
INE557F09146,0,946000,F ,Housing Finance ,Debentures and Bonds,0,0,0,961394,NHB31MR98,National Housing Bank,0,0,0,1,India
INE557F09179,0,944667,F ,Housing Finance ,Debentures and Bonds,0,0,0,961396,NHB10FE99,National Housing Bank,0,0,0,1,India
INE557F09203,0,946083,F ,Housing Finance ,Debentures and Bonds,0,0,0,961397,NHB16DE99,National Housing Bank,0,0,0,1,India
INE557F09278,0,1000000,F ,Housing Finance ,Debentures and Bonds,0,0,0,961400,NHB28MR02,National Housing Bank,0,0,0,1,India
INE557F09286,0,1000000,F ,Housing Finance ,Debentures and Bonds,0,0,0,961403,NHB26JU02,National Housing Bank,0,0,0,1,India
INE062A08025,0,10000,F ,Banks,Debentures and Bonds,0,0,0,961693,SBIBONDSII,State Bank of India,0,0,0,1,India
INE092T08CC6,0,5000,F ,Banks,Debentures and Bonds,0,0,0,961694,IDFCFBLD1A,IDFC First Bank Ltd,0,0,0,1,India
INE092T08CD4,0,5000,F ,Banks,Debentures and Bonds,0,0,0,961695,IDFCFBLD1B,IDFC First Bank Ltd,0,0,0,1,India
INE092T08CE2,0,5000,F ,Banks,Debentures and Bonds,0,0,0,961696,IDFCFBLD1C,IDFC First Bank Ltd,0,0,0,1,India
INE092T08CF9,0,5000,F ,Banks,Debentures and Bonds,0,0,0,961697,IDFCFBLD1D,IDFC First Bank Ltd,0,0,0,1,India
INE092T08CG7,0,5000,F ,Banks,Debentures and Bonds,0,0,0,961699,IDFCFBLD1E,IDFC First Bank Ltd,0,0,0,1,India
INE092T08CH5,0,5000,F ,Banks,Debentures and Bonds,0,0,0,961700,IDFCFBLD1F,IDFC First Bank Ltd,0,0,0,1,India
INE062A08058,0,10000,F ,Banks,Debentures and Bonds,0,0,0,961703,SBIBIVR,State Bank of India,0,0,0,1,India
INE062A08066,0,10000,F ,Banks,Debentures and Bonds,0,0,0,961704,SBIBIVNR,State Bank of India,0,0,0,1,India
INE787H07016,0,1000,F ,Finance (including NBFCs),Debentures and Bonds,0,0,0,961705,IIFCLBDIS1,India Infrastructure Finance Company Ltd,0,0,0,1,India
INE787H07024,0,1000,F ,Finance (including NBFCs),Debentures and Bonds,0,0,0,961706,IIFCLBDIS2,India Infrastructure Finance Company Ltd,0,0,0,1,India
INE787H07032,0,1000,F ,Finance (including NBFCs),Debentures and Bonds,0,0,0,961707,IIFCLBDIS3,India Infrastructure Finance Company Ltd,0,0,0,1,India
INE787H07040,0,1000,F ,Finance (including NBFCs),Debentures and Bonds,0,0,0,961708,IIFCLBDIS4,India Infrastructure Finance Company Ltd,0,0,0,1,India
INE092T08CI3,0,5000,F ,Banks,Debentures and Bonds,0,0,0,961709,IDFCFBLD1G,IDFC First Bank Ltd,0,0,0,1,India
INE092T08CJ1,0,5000,F ,Banks,Debentures and Bonds,0,0,0,961710,IDFCFBLD1H,IDFC First Bank Ltd,0,0,0,1,India
INE134E07075,0,5000,F ,Finance (including NBFCs),Debentures and Bonds,0,0,0,961711,PFCBS1,Power Finance Corporation Ltd,0,0,0,1,India
INE134E07083,0,5000,F ,Finance (including NBFCs),Debentures and Bonds,0,0,0,961712,PFCBS2,Power Finance Corporation Ltd,0,0,0,1,India
INE134E07091,0,5000,F ,Finance (including NBFCs),Debentures and Bonds,0,0,0,961713,PFCBS3,Power Finance Corporation Ltd,0,0,0,1,India
INE134E07109,0,5000,F ,Finance (including NBFCs),Debentures and Bonds,0,0,0,961714,PFCBS4,Power Finance Corporation Ltd,0,0,0,1,India
INE134E07158,0,5000,F ,Finance (including NBFCs),Debentures and Bonds,0,0,0,961715,PFCBT1S1,Power Finance Corporation Ltd,0,0,0,1,India
INE134E07166,0,5000,F ,Finance (including NBFCs),Debentures and Bonds,0,0,0,961716,PFCBT1S2,Power Finance Corporation Ltd,0,0,0,1,India
INE134E07174,0,5000,F ,Finance (including NBFCs),Debentures and Bonds,0,0,0,961717,PFCBT1S3,Power Finance Corporation Ltd,0,0,0,1,India
INE134E07182,0,5000,F ,Finance (including NBFCs),Debentures and Bonds,0,0,0,961718,PFCBT1S4,Power Finance Corporation Ltd,0,0,0,1,India
INE092T08CK9,0,5000,F ,Banks,Debentures and Bonds,0,0,0,961719,IDFCFBLD1I,IDFC First Bank Ltd,0,0,0,1,India
INE092T08CL7,0,5000,F ,Banks,Debentures and Bonds,0,0,0,961720,IDFCFBLD1J,IDFC First Bank Ltd,0,0,0,1,India
INE691I07265,0,1000,F ,Finance (including NBFCs),Debentures and Bonds,0,0,0,961721,LTINF90122I,L&T Infrastructure Finance Company Ltd,0,0,0,1,India
INE691I07273,0,1000,F ,Finance (including NBFCs),Debentures and Bonds,0,0,0,961722,LTINF9122II,L&T Infrastructure Finance Company Ltd,0,0,0,1,India
INE906B07CA1,0,1000,F ,Roads & Highways,Debentures and Bonds,0,0,0,961727,820NHAI22,National Highways Authority Of India,0,0,0,1,India
INE906B07CB9,0,1000,F ,Roads & Highways,Debentures and Bonds,0,0,0,961728,830NHAI27,National Highways Authority Of India,0,0,0,1,India
INE134E07190,0,1000,F ,Finance (including NBFCs),Debentures and Bonds,0,0,0,961729,820PFC2022,Power Finance Corporation Ltd,0,0,0,1,India
INE134E07208,0,1000,F ,Finance (including NBFCs),Debentures and Bonds,0,0,0,961730,830PFC2027,Power Finance Corporation Ltd,0,0,0,1,India
INE053F07520,0,1000,F ,Other Financial Services,Debentures and Bonds,0,0,0,961731,8IRFC230222,Indian Railway Finance Corporation Ltd,0,0,0,1,India
INE053F07538,0,1000,F ,Other Financial Services,Debentures and Bonds,0,0,0,961732,810IRFC2327,Indian Railway Finance Corporation Ltd,0,0,0,1,India
INE031A07832,0,1000,F ,Housing Finance ,Debentures and Bonds,0,0,0,961733,HUDCO050322,Housing & Urban Development Cor [HU,0,0,0,1,India
INE031A07840,0,1000,F ,Housing Finance ,Debentures and Bonds,0,0,0,961734,HUDCO050327,Housing & Urban Development Corporation Ltd,0,0,0,1,India
INE092T08CM5,0,5000,F ,Banks,Debentures and Bonds,0,0,0,961735,87IDFCBFBL,IDFC First Bank Ltd,0,0,0,1,India
INE092T08CN3,0,5000,F ,Banks,Debentures and Bonds,0,0,0,961736,870IDFCFBL,IDFC First Bank Ltd,0,0,0,1,India
INE691I07299,0,1000,F ,Finance (including NBFCs),Debentures and Bonds,0,0,0,961737,870LNT22A,L&T Infrastructure Finance Company Ltd,0,0,0,1,India
INE691I07307,0,1000,F ,Finance (including NBFCs),Debentures and Bonds,0,0,0,961738,870LNT22B,L&T Infrastructure Finance Company Ltd,0,0,0,1,India
INE872A07PV5,0,1000,F ,Finance (including NBFCs),Debentures and Bonds,0,0,0,961739,89SEFL17A,SREI Equipment Finance Ltd,0,0,0,1,India
INE872A07PY9,0,1000,F ,Finance (including NBFCs),Debentures and Bonds,0,0,0,961740,89SEFL17B,SREI Equipment Finance Ltd,0,0,0,1,India
INE872A07PZ6,0,1000,F ,Finance (including NBFCs),Debentures and Bonds,0,0,0,961741,915SEFL17A,SREI Equipment Finance Ltd,0,0,0,1,India
INE872A07QA7,0,1000,F ,Finance (including NBFCs),Debentures and Bonds,0,0,0,961742,915SEFL17B,SREI Equipment Finance Ltd,0,0,0,1,India
INE020B07GG9,0,1000,F ,Finance (including NBFCs),Debentures and Bonds,0,0,0,961743,793REC22,REC Ltd,0,0,0,1,India
INE020B07GH7,0,1000,F ,Finance (including NBFCs),Debentures and Bonds,0,0,0,961744,812REC27,REC Ltd,0,0,0,1,India
INE092T08CO1,0,5000,F ,Banks,Debentures and Bonds,0,0,0,961745,843IDFCFBLL,IDFC First Bank Ltd,0,0,0,1,India
INE092T08CP8,0,5000,F ,Banks,Debentures and Bonds,0,0,0,961746,843IDFCFBL,IDFC First Bank Ltd,0,0,0,1,India
INE020B07GW6,0,1000,F ,Finance (including NBFCs),Debentures and Bonds,0,0,0,961748,722REC22TF,REC Ltd,0,0,0,1,India
INE020B07GX4,0,1000,F ,Finance (including NBFCs),Debentures and Bonds,0,0,0,961749,738REC27TF,REC Ltd,0,0,0,1,India
INE134E07331,0,1000,F ,Finance (including NBFCs),Debentures and Bonds,0,0,0,961750,719PFC2023,Power Finance Corporation Ltd,0,0,0,1,India
INE134E07349,0,1000,F ,Finance (including NBFCs),Debentures and Bonds,0,0,0,961751,736PFC2028,Power Finance Corporation Ltd,0,0,0,1,India
INE787H07131,0,1000,F ,Finance (including NBFCs),Debentures and Bonds,0,0,0,961752,719IIFCL23,India Infrastructure Finance Company Ltd,0,0,0,1,India
INE787H07149,0,1000,F ,Finance (including NBFCs),Debentures and Bonds,0,0,0,961753,736IIFCL28,India Infrastructure Finance Company Ltd,0,0,0,1,India
INE787H07156,0,1000,F ,Finance (including NBFCs),Debentures and Bonds,0,0,0,961754,740IIFCL33,India Infrastructure Finance Company Ltd,0,0,0,1,India
INE053F07561,0,1000,F ,Other Financial Services,Debentures and Bonds,0,0,0,961755,718IRFC2023,Indian Railway Finance Corporation,0,0,0,1,India
INE053F07579,0,1000,F ,Other Financial Services,Debentures and Bonds,0,0,0,961756,734IRFC2028,Indian Railway Finance Corporation,0,0,0,1,India
INE053F07587,0,1000,F ,Other Financial Services,Debentures and Bonds,0,0,0,961757,688IRFC2023,Indian Railway Finance Corporation,0,0,0,1,India
INE053F07595,0,1000,F ,Other Financial Services,Debentures and Bonds,0,0,0,961758,704IRFC2028,Indian Railway Finance Corporation,0,0,0,1,India
INE020B07GY2,0,1000,F ,Finance (including NBFCs),Debentures and Bonds,0,0,0,961759,688REC2023,REC Ltd,0,0,0,1,India
INE020B07GZ9,0,1000,F ,Finance (including NBFCs),Debentures and Bonds,0,0,0,961760,704REC2028,REC Ltd,0,0,0,1,India
INE506A07015,0,1000,F ,Shipping,Debentures and Bonds,0,0,0,961761,697DCI2023,Dredging Corporation of India Ltd.,0,0,0,1,India
INE363O07020,0,1000,F ,Marine Port & Services,Debentures and Bonds,0,0,0,961762,701KPL2023,Kamarajar Port Ltd,0,0,0,1,India
INE363O07046,0,1000,F ,Marine Port & Services,Debentures and Bonds,0,0,0,961763,717KPL2028,Kamarajar Port Ltd,0,0,0,1,India
INE031A07857,0,1000,F ,Housing Finance ,Debentures and Bonds,0,0,0,961764,734HUDCO23,Housing & Urban Development Cor [HU,0,0,0,1,India
INE031A07865,0,1000,F ,Housing Finance ,Debentures and Bonds,0,0,0,961765,751HUDCO28,Housing & Urban Development Cor [HU,0,0,0,1,India
INE031A07873,0,1000,F ,Housing Finance ,Debentures and Bonds,0,0,0,961766,703HUDCO23,Housing & Urban Development Cor [HU,0,0,0,1,India
INE031A07881,0,1000,F ,Housing Finance ,Debentures and Bonds,0,0,0,961767,719HUDCO28,Housing & Urban Development Cor [HU,0,0,0,1,India
INE281G07053,0,1000,F ,Marine Port & Services,Debentures and Bonds,0,0,0,961768,682JNPT2023,Jawaharlal Nehru Port Trust,0,0,0,1,India
INE787H07164,0,1000,F ,Finance (including NBFCs),Debentures and Bonds,0,0,0,961769,686IIFCL23,India Infrastructure Finance Company Ltd,0,0,0,1,India
INE787H07172,0,1000,F ,Finance (including NBFCs),Debentures and Bonds,0,0,0,961770,702IIFCL28,India Infrastructure Finance Company Ltd,0,0,0,1,India
INE787H07180,0,1000,F ,Finance (including NBFCs),Debentures and Bonds,0,0,0,961771,708IIFCL33,India Infrastructure Finance Company Ltd,0,0,0,1,India
INE134E07356,0,1000,F ,Finance (including NBFCs),Debentures and Bonds,0,0,0,961772,688PFC2023,Power Finance Corporation Ltd,0,0,0,1,India
